"","season","yr","mnth","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt","cnt_mov_avg_7","cnt_lag_1","cnt_lag_2","cnt_lag_3","cnt_lag_4","cnt_lag_5","cnt_lag_6","cnt_lag_7","cnt_lag_8","cnt_tom","r_cnt_mov_avg_7","r_cnt_mov_avg_2","r_cnt_mov_avg_21","weekly_trend","AR"
"595","3",1,8,"0","5","1","1",0.723333,0.2424,0.570833,0.231354,1483,5665,7148,6832.57142857143,7605,7347,6784,6883,6544,6299,5786,7286,7865,6749.71428571429,7476,6912.61904761905,-0.0437825967609113,6961.4572781615
"596","3",1,8,"0","6","0","1",0.678333,0.618071,0.603333,0.177867,2827,5038,7865,6864.28571428571,7148,7605,7347,6784,6883,6544,6299,5786,4549,6944.28571428571,7376.5,6924.2380952381,-0.2353957829243,7446.57062101865
"597","3",1,8,"0","0","0","2",0.635833,0.603554,0.711667,0.08645,1208,3341,4549,6868.28571428571,7865,7148,7605,7347,6784,6883,6544,6299,6530,7168,7506.5,6980.42857142857,-0.248610890617558,6151.18341701865
"598","3",1,8,"0","1","1","2",0.635833,0.595967,0.734167,0.129979,1026,5504,6530,6891.14285714286,4549,7865,7148,7605,7347,6784,6883,6544,7006,6883,6207,6882.90476190476,0.304859413202934,6626.59960587579
"599","3",1,8,"0","2","1","1",0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,6953.14285714286,6530,4549,7865,7148,7605,7347,6784,6883,7375,6832.57142857143,5539.5,6855.52380952381,0.0512857765509226,6905.47247644722
"600","3",1,8,"0","3","1","1",0.6675,0.621854,0.677083,0.0702833,1094,6281,7375,6694.28571428571,7006,6530,4549,7865,7148,7605,7347,6784,7765,6864.28571428571,6768,6845.52380952381,-0.0327240566037736,7118.68273244722
"601","3",1,8,"0","4","1","1",0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,6795.14285714286,7375,7006,6530,4549,7865,7148,7605,7347,7582,6868.28571428571,7190.5,6835.7619047619,-0.00381107935211651,7277.72084330436
"602","3",1,8,"0","5","1","2",0.7025,0.6471,0.615,0.0721458,1325,6257,7582,6850.42857142857,7765,7375,7006,6530,4549,7865,7148,7605,6053,6891.14285714286,7570,6859.7619047619,-0.0210387902695595,7219.6589721615
"603","3",1,8,"0","6","0","2",0.661667,0.618696,0.712917,0.244408,1829,4224,6053,6855.28571428571,7582,7765,7375,7006,6530,4549,7865,7148,5255,6953.14285714286,7673.5,6879.14285714286,-0.0607162842753218,6610.13624559007
"604","3",1,8,"0","0","0","2",0.653333,0.595996,0.845833,0.228858,1483,3772,5255,6901.28571428571,6053,7582,7765,7375,7006,6530,4549,7865,6917,6694.28571428571,6817.5,6842.42857142857,0.230387794024158,5979.13818273293
"605","3",1,8,"0","1","1","1",0.703333,0.654688,0.730417,0.128733,989,5928,6917,6893.85714285714,5255,6053,7582,7765,7375,7006,6530,4549,7040,6795.14285714286,5654,6832.47619047619,-0.155198944823038,6911.1924701615
"606","3",1,8,"0","2","1","1",0.728333,0.66605,0.62,0.190925,935,6105,7040,6860.71428571429,6917,5255,6053,7582,7765,7375,7006,6530,7697,6850.42857142857,6086,6827.90476190476,-0.0592649310872894,6976.05988587579
"607","3",1,8,"0","3","1","1",0.685,0.635733,0.552083,0.112562,1177,6520,7697,6873.14285714286,7040,6917,5255,6053,7582,7765,7375,7006,7713,6855.28571428571,6978.5,6816.80952380952,-0.00485298315729375,7241.29203787579
"608","3",1,8,"0","4","1","1",0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,6952.42857142857,7697,7040,6917,5255,6053,7582,7765,7375,7350,6901.28571428571,7368.5,6824.57142857143,-0.0436610169491525,7292.11379730436
"609","3",1,8,"0","5","1","1",0.764167,0.6894,0.5875,0.168533,1433,5917,7350,6826.28571428571,7713,7697,7040,6917,5255,6053,7582,7765,6140,6893.85714285714,7705,6844.90476190476,0.00669671603348358,7107.70192787579
"610","3",1,9,"0","6","0","2",0.753333,0.702654,0.638333,0.113187,2352,3788,6140,6801.14285714286,7350,7713,7697,7040,6917,5255,6053,7582,5810,6860.71428571429,7531.5,6919.38095238095,0.0305987865998417,6554.17995701865
"611","3",1,9,"0","0","0","2",0.696667,0.649,0.815,0.0640708,2613,3197,5810,6717.57142857143,6140,7350,7713,7697,7040,6917,5255,6053,6034,6873.14285714286,6745,6911.80952380952,-0.0143730381628944,6438.15191187579
"612","3",1,9,"1","1","0","1",0.7075,0.661629,0.790833,0.151121,1965,4069,6034,6501.85714285714,5810,6140,7350,7713,7697,7040,6917,5255,6864,6952.42857142857,5975,6876.85714285714,-0.105613701236917,6608.98923787579
"613","3",1,9,"0","2","1","1",0.725833,0.686888,0.755,0.236321,867,5997,6864,6523.85714285714,6034,5810,6140,7350,7713,7697,7040,6917,7112,6826.28571428571,5922,6836.42857142857,0.127656498482001,6807.69696787579
"614","3",1,9,"0","3","1","1",0.736667,0.708983,0.74125,0.187808,832,6280,7112,6500.42857142857,6864,6034,5810,6140,7350,7713,7697,7040,6203,6801.14285714286,6449,6840.2380952381,0.025,6944.4539561615
"615","3",1,9,"0","4","1","2",0.696667,0.655329,0.810417,0.142421,611,5592,6203,6845.71428571429,7112,6864,6034,5810,6140,7350,7713,7697,7504,6717.57142857143,6988,6829.04761904762,0.0760036377809536,6478.41809701865
"616","3",1,9,"0","5","1","1",0.703333,0.657204,0.73625,0.171646,1045,6459,7504,7058.71428571429,6203,7112,6864,6034,5810,6140,7350,7713,5976,6501.85714285714,6657.5,6762.28571428571,0.19577336963568,6861.83832901865
"617","3",1,9,"0","6","0","2",0.659167,0.611121,0.799167,0.281104,1557,4419,5976,7187.71428571429,7504,6203,7112,6864,6034,5810,6140,7350,8227,6523.85714285714,6853.5,6779.2380952381,-0.020952380952381,6315.9834301615
"618","3",1,9,"0","0","0","1",0.61,0.578925,0.5475,0.224496,2570,5657,8227,7296,5976,7504,6203,7112,6864,6034,5810,6140,7525,6500.42857142857,6740,6689.28571428571,0.0267100977198697,7257.09219673293
"619","3",1,9,"0","1","1","1",0.583333,0.565654,0.50375,0.258713,1118,6407,7525,7524.71428571429,8227,5976,7504,6203,7112,6864,6034,5810,7767,6845.71428571429,7101.5,6864.42857142857,-0.416006884681583,7308.74512530436
"620","3",1,9,"0","2","1","1",0.5775,0.554292,0.52,0.0920542,1070,6697,7767,7596.85714285714,7525,8227,5976,7504,6203,7112,6864,6034,7870,7058.71428571429,7876,6911.80952380952,-0.247099767981439,7477.05112444722
"621","3",1,9,"0","3","1","1",0.599167,0.570075,0.577083,0.131846,1050,6820,7870,7988,7767,7525,8227,5976,7504,6203,7112,6864,7804,7187.71428571429,7646,6948.04761904762,-0.131555944055944,7558.45170444722
"622","3",1,9,"0","4","1","1",0.6125,0.579558,0.637083,0.0827208,1054,6750,7804,7860.28571428571,7870,7767,7525,8227,5976,7504,6203,7112,8009,7296,7818.5,6971.61904761905,-0.106580427446569,7582.35662873293
"623","3",1,9,"0","5","1","1",0.633333,0.594083,0.6725,0.103863,1379,6630,8009,7766.57142857143,7804,7870,7767,7525,8227,5976,7504,6203,8714,7524.71428571429,7837,6973.47619047619,-0.258100918910205,7852.92131359007
"624","3",1,9,"0","6","0","1",0.608333,0.585867,0.501667,0.247521,3160,5554,8714,7238.85714285714,8009,7804,7870,7767,7525,8227,5976,7504,7333,7596.85714285714,7906.5,6993.80952380952,-0.0672974413646055,8131.16347759007
"625","3",1,9,"0","0","0","1",0.58,0.563125,0.57,0.0901833,2166,5167,7333,7199,8714,8009,7804,7870,7767,7525,8227,5976,6869,7988,8361.5,7120.52380952381,-0.458165997322624,7893.49945130436
"626","3",1,9,"0","1","1","2",0.580833,0.55305,0.734583,0.151742,1022,5847,6869,7187,7333,8714,8009,7804,7870,7767,7525,8227,4073,7860.28571428571,8023.5,7219.47619047619,0.108666585632673,7395.7460381615
"627","3",1,9,"0","2","1","2",0.623333,0.565067,0.8725,0.357587,371,3702,4073,7209.57142857143,6869,7333,8714,8009,7804,7870,7767,7525,7591,7766.57142857143,7101,7217.19047619048,0.0871760797342193,6147.40582159007
"628","3",1,9,"0","3","1","1",0.5525,0.540404,0.536667,0.215175,788,6803,7591,7164,4073,6869,7333,8714,8009,7804,7870,7767,7720,7238.85714285714,5471,7075.90476190476,0.475601905497618,7182.55976501865
"629","3",1,9,"0","4","1","1",0.546667,0.532192,0.618333,0.118167,939,6781,7720,7246,7591,4073,6869,7333,8714,8009,7804,7870,8167,7199,5832,7070.85714285714,0.0354510800508259,7426.87734130436
"630","3",1,9,"0","5","1","1",0.599167,0.571971,0.66875,0.154229,1250,6917,8167,7327,7720,7591,4073,6869,7333,8714,8009,7804,8395,7187,7655.5,7071.19047619048,0.0107637109174782,7625.55113787579
"631","3",1,9,"0","6","0","1",0.65,0.610488,0.646667,0.283583,2512,5883,8395,7822,8167,7720,7591,4073,6869,7333,8714,8009,7907,7209.57142857143,7943.5,7110.09523809524,-0.0197278062180047,7751.97584644722
"632","4",1,9,"0","0","0","1",0.529167,0.518933,0.467083,0.223258,2454,5453,7907,7842.28571428571,8395,8167,7720,7591,4073,6869,7333,8714,7436,7164,8281,7217.47619047619,0.0366077576313978,7485.4689281615
"633","4",1,9,"0","1","1","1",0.514167,0.502513,0.492917,0.142404,1001,6435,7436,7795.57142857143,7907,8395,8167,7720,7591,4073,6869,7333,7538,7246,8151,7317.33333333333,-0.0782762852856948,7383.37662587579
"634","4",1,9,"0","2","1","1",0.55,0.544179,0.57,0.236321,845,6693,7538,7688.14285714286,7436,7907,8395,8167,7720,7591,4073,6869,7733,7327,7671.5,7384.09523809524,-0.0825447663415344,7473.03106587579
"635","4",1,9,"0","3","1","1",0.635,0.596613,0.630833,0.2444,787,6946,7733,7711,7538,7436,7907,8395,8167,7720,7591,4073,7393,7822,7487,7416.19047619048,-0.850724281856126,8017.36137387579
"636","4",1,9,"0","4","1","2",0.65,0.607975,0.690833,0.134342,751,6642,7393,7565.57142857143,7733,7538,7436,7907,8395,8167,7720,7591,7415,7842.28571428571,7635.5,7445.7619047619,-0.0187063627980503,7676.3242181615
"637","4",1,9,"0","5","1","2",0.619167,0.585863,0.69,0.164179,1045,6370,7415,7471.57142857143,7393,7733,7538,7436,7907,8395,8167,7720,8555,7795.57142857143,7563,7502.42857142857,0.0423575129533679,7630.35174159007
"638","4",1,9,"0","6","0","1",0.5425,0.530296,0.542917,0.227604,2589,5966,8555,7057.42857142857,7415,7393,7733,7538,7436,7907,8395,8167,6889,7688.14285714286,7404,7498.19047619048,0.0920778743724746,8036.44054930436
"639","4",1,9,"0","0","0","1",0.526667,0.517663,0.583333,0.134958,2015,4874,6889,7034.42857142857,8555,7415,7393,7733,7538,7436,7907,8395,6778,7711,7985,7621,-0.0190589636688505,7384.86954644722
"640","4",1,10,"0","1","1","2",0.520833,0.512,0.649167,0.0908042,763,6015,6778,7025.14285714286,6889,8555,7415,7393,7733,7538,7436,7907,4639,7565.57142857143,7722,7557.28571428571,0.128746680156823,7181.51804444722
"641","4",1,10,"0","2","1","3",0.590833,0.542333,0.871667,0.104475,315,4324,4639,7131,6778,6889,8555,7415,7393,7733,7538,7436,7572,7471.57142857143,6833.5,7521.71428571429,0.0884884346422808,6224.85582873293
"642","4",1,10,"0","3","1","2",0.6575,0.599133,0.79375,0.0665458,728,6844,7572,7046.71428571429,4639,6778,6889,8555,7415,7393,7733,7538,7328,7057.42857142857,5708.5,7372.7619047619,0.384584770496153,7120.56246559007
"643","4",1,10,"0","4","1","2",0.6575,0.607975,0.722917,0.117546,891,6437,7328,6564,7572,4639,6778,6889,8555,7415,7393,7733,8156,7034.42857142857,6105.5,7358.57142857143,0.0208198629251261,7171.18702301865
"644","4",1,10,"0","5","1","1",0.615,0.580187,0.6275,0.10635,1516,6640,8156,6378.28571428571,7328,7572,4639,6778,6889,8555,7415,7393,7965,7025.14285714286,7450,7335.90476190476,0.00879210063573651,7530.14773073293
"645","4",1,10,"0","6","0","1",0.554167,0.538521,0.664167,0.268025,3031,4934,7965,6628.71428571429,8156,7328,7572,4639,6778,6889,8555,7415,3510,7131,7742,7342.90476190476,-0.0999325691166554,7557.37310444722
"646","4",1,10,"0","0","0","2",0.415833,0.419813,0.708333,0.141162,781,2729,3510,6645.71428571429,7965,8156,7328,7572,4639,6778,6889,8555,5478,7046.71428571429,8060.5,7307.2380952381,0.0689655172413793,5499.50416559007
"647","4",1,10,"1","1","0","2",0.383333,0.387608,0.709583,0.189679,874,4604,5478,6680.28571428571,3510,7965,8156,7328,7572,4639,6778,6889,6392,6564,5737.5,7125.19047619048,0.490492088837277,5904.85905873293
"648","4",1,10,"0","2","1","2",0.446667,0.438112,0.761667,0.1903,601,5791,6392,6555.42857142857,5478,3510,7965,8156,7328,7572,4639,6778,7691,6378.28571428571,4494,7058.95238095238,0.191796990262614,6323.5337721615
"649","4",1,10,"0","3","1","1",0.514167,0.503142,0.630833,0.187821,780,6911,7691,6433.14285714286,6392,5478,3510,7965,8156,7328,7572,4639,7570,6628.71428571429,5935,7169.38095238095,-0.377883164475102,7216.43087873293
"650","4",1,10,"0","4","1","1",0.435,0.431167,0.463333,0.181596,834,6736,7570,6880.14285714286,7691,6392,5478,3510,7965,8156,7328,7572,7282,6645.71428571429,7041.5,7174.14285714286,-0.015715795034337,7072.70556444722
"651","4",1,10,"0","5","1","1",0.4375,0.433071,0.539167,0.235092,1060,6222,7282,6936.85714285714,7570,7691,6392,5478,3510,7965,8156,7328,7109,6680.28571428571,7630.5,7167,-0.0330240174672489,6975.29678301865
"652","4",1,10,"0","6","0","1",0.393333,0.391396,0.494583,0.146142,2252,4857,7109,7100,7282,7570,7691,6392,5478,3510,7965,8156,6639,6555.42857142857,7426,7124.85714285714,0.107160372731731,6760.61891644722
"653","4",1,10,"0","0","0","1",0.521667,0.508204,0.640417,0.278612,2080,4559,6639,7067.14285714286,7109,7282,7570,7691,6392,5478,3510,7965,5875,6433.14285714286,7195.5,7063.61904761905,0.107470182046453,6488.98229473293
"654","4",1,10,"0","1","1","2",0.561667,0.53915,0.7075,0.296037,760,5115,5875,7058.42857142857,6639,7109,7282,7570,7691,6392,5478,3510,7534,6880.14285714286,6874,7003.2380952381,-0.891452991452992,6658.29840559007
"655","4",1,10,"0","2","1","1",0.468333,0.460846,0.558333,0.182221,922,6612,7534,6793,5875,6639,7109,7282,7570,7691,6392,5478,7461,6936.85714285714,6257,6928.90476190476,-0.0724717050018255,7239.47175530436
"656","4",1,10,"0","3","1","1",0.455833,0.450108,0.692917,0.101371,979,6482,7461,6933.14285714286,7534,5875,6639,7109,7282,7570,7691,6392,7509,7100,6704.5,6928.71428571429,-0.178660826032541,7346.48438730436
"657","4",1,10,"0","4","1","2",0.5225,0.512625,0.728333,0.236937,1008,6501,7509,6959.57142857143,7461,7534,5875,6639,7109,7282,7570,7691,5424,7067.14285714286,7497.5,6915.7619047619,0.0299050838642569,7263.80239701865
"658","4",1,10,"0","5","1","2",0.563333,0.537896,0.815,0.134954,753,4671,5424,7128.57142857143,7509,7461,7534,5875,6639,7109,7282,7570,8090,7058.42857142857,7485,6921.28571428571,0.00805812417437252,6367.08074987579
"659","4",1,10,"0","6","0","1",0.484167,0.472842,0.572917,0.117537,2806,5284,8090,7118.85714285714,5424,7509,7461,7534,5875,6639,7109,7282,6824,6793,6466.5,6826.47619047619,0.255149684152705,7259.05989359007
"660","4",1,10,"0","0","0","1",0.464167,0.456429,0.51,0.166054,2132,4692,6824,7152,8090,5424,7509,7461,7534,5875,6639,7109,7058,6933.14285714286,6757,6804.33333333333,-0.137994091996061,6966.23348101865
"661","4",1,10,"0","1","1","1",0.4875,0.482942,0.568333,0.0814833,830,6228,7058,7130.57142857143,6824,8090,5424,7509,7461,7534,5875,6639,7466,6959.57142857143,7457,6801.2380952381,-0.0278656424160265,7033.27610301865
"662","4",1,10,"0","2","1","1",0.544167,0.530304,0.641667,0.0945458,841,6625,7466,7419.14285714286,7058,6824,8090,5424,7509,7461,7534,5875,7693,7128.57142857143,6941,6814.57142857143,-0.20136170212766,7367.39045473293
"663","4",1,10,"0","3","1","1",0.5875,0.558721,0.63625,0.0727792,795,6898,7693,7385.14285714286,7466,7058,6824,8090,5424,7509,7461,7534,7359,7118.85714285714,7262,6949.19047619048,0.00902574993363419,7382.77404501865
"664","4",1,10,"0","4","1","2",0.55,0.529688,0.800417,0.124375,875,6484,7359,7047.28571428571,7693,7466,7058,6824,8090,5424,7509,7461,7444,7152,7579.5,6954.95238095238,-0.0310950274762096,7275.59133930436
"665","4",1,10,"0","5","1","2",0.545833,0.52275,0.807083,0.132467,1182,6262,7444,6042.14285714286,7359,7693,7466,7058,6824,8090,5424,7509,7852,7130.57142857143,7526,6956.42857142857,0.0199760287654814,7276.60249444722
"666","4",1,10,"0","6","0","2",0.53,0.515133,0.72,0.235692,2643,5209,7852,5132.14285714286,7444,7359,7693,7466,7058,6824,8090,5424,4459,7419.14285714286,7401.5,6922.52380952381,-0.372418879056047,7750.99711330436
"667","4",1,10,"0","0","0","2",0.4775,0.467771,0.694583,0.398008,998,3461,4459,4828.28571428571,7852,7444,7359,7693,7466,7058,6824,8090,4632.14285714286,7385.14285714286,7648,6917.14285714286,0.0294190358467243,6123.90016159007
"668","4",1,10,"0","1","1","3",0.44,0.4394,0.88,0.3582,2,20,4632.14285714286,4632.14285714286,4459,7852,7444,7359,7693,7466,7058,6824,1096,7047.28571428571,6155.5,6962.33333333333,0.346570926143025,5875.6782901615
"669","4",1,10,"0","2","1","2",0.318182,0.309909,0.825455,0.213009,87,1009,1096,4404,4632.14285714286,4459,7852,7444,7359,7693,7466,7058,5566,6700.73469387755,4545.57142857143,6922.05442176871,0.343703193944055,4145.1586788962
"670","4",1,10,"0","3","1","2",0.3575,0.3611,0.666667,0.166667,419,5147,5566,4016.28571428571,1096,4632.14285714286,4459,7852,7444,7359,7693,7466,5986,5790.73469387755,2864.07142857143,6669.86394557823,0.853201178676668,5319.38626954926
"671","4",1,11,"0","4","1","2",0.365833,0.369942,0.581667,0.157346,466,5520,5986,4108.85714285714,5566,1096,4632.14285714286,4459,7852,7444,7359,7693,5847,5486.87755102041,3331,6568.67346938776,0.276485116339529,5591.04938669212
"672","4",1,11,"0","5","1","1",0.355,0.356042,0.522083,0.266175,618,5229,5847,4857,5986,5566,1096,4632.14285714286,4459,7852,7444,7359,5138,5290.73469387755,5776,6493.24489795918,0.186574262807447,5466.24384212069
"673","4",1,11,"0","6","0","2",0.343333,0.323846,0.49125,0.270529,1029,4109,5138,5512.71428571429,5847,5986,5566,1096,4632.14285714286,4459,7852,7444,5107,5062.59183673469,5916.5,6424.91156462585,0.214535196131112,5016.1764164064
"674","4",1,11,"0","0","0","1",0.325833,0.329538,0.532917,0.179108,1201,3906,5107,5436.85714285714,5138,5847,5986,5566,1096,4632.14285714286,4459,7852,5259,4674.87755102041,5492.5,6331.05442176871,0.345644421803362,4713.77018212069
"675","4",1,11,"0","1","1","1",0.319167,0.308075,0.494167,0.236325,378,4881,5259,5341,5107,5138,5847,5986,5566,1096,4632.14285714286,4459,5686,4767.44897959184,5122.5,6258.10204081633,-0.145324063691411,5039.88785583497
"676","4",1,11,"0","2","1","1",0.280833,0.281567,0.567083,0.173513,466,5220,5686,5361.71428571429,5259,5107,5138,5847,5986,5566,1096,4632.14285714286,5035,4857,5183,6228.76870748299,-0.13532767925983,5274.15347652885
"677","4",1,11,"0","3","1","2",0.295833,0.274621,0.5475,0.304108,326,4709,5035,5561.42857142857,5686,5259,5107,5138,5847,5986,5566,1096,5315,5512.71428571429,5472.5,6140.76870748299,-4.18795620437956,5609.41504359007
"678","4",1,11,"0","4","1","1",0.352174,0.341891,0.333478,0.347835,340,4975,5315,5810.71428571429,5035,5686,5259,5107,5138,5847,5986,5566,5992,5436.85714285714,5360.5,6025.24489795918,0.095400646784046,5370.97806359008
"679","4",1,11,"0","5","1","1",0.361667,0.355413,0.540833,0.214558,709,5283,5992,5955,5315,5035,5686,5259,5107,5138,5847,5986,6536,5341,5175,5920.76870748299,0.112094888072168,5600.89876930436
"680","4",1,11,"0","6","0","1",0.389167,0.393937,0.645417,0.0578458,2090,4446,6536,5727.57142857143,5992,5315,5035,5686,5259,5107,5138,5847,6852,5361.71428571429,5653.5,5947.81632653061,-0.0247990422438858,5898.49331759007
"681","4",1,11,"0","0","0","1",0.420833,0.421713,0.659167,0.1275,2290,4562,6852,5793.28571428571,6536,5992,5315,5035,5686,5259,5107,5138,6269,5561.42857142857,6264,5873.81632653061,-0.272090307512651,6225.9842281615
"682","4",1,11,"1","1","0","1",0.485,0.475383,0.741667,0.173517,1097,5172,6269,5811.85714285714,6852,6536,5992,5315,5035,5686,5259,5107,4094,5810.71428571429,6694,5875.14965986395,-0.341687879381241,6136.57225130436
"683","4",1,11,"0","2","1","2",0.343333,0.323225,0.662917,0.342046,327,3767,4094,5769.85714285714,6269,6852,6536,5992,5315,5035,5686,5259,5495,5955,6560.5,5837.57823129252,-0.192051720859479,5231.81620273293
"684","4",1,11,"0","3","1","1",0.289167,0.281563,0.552083,0.199625,373,5122,5495,5640.28571428571,4094,6269,6852,6536,5992,5315,5035,5686,5445,5727.57142857143,5181.5,5677.00680272109,0.279985930355259,5548.19555044722
"685","4",1,11,"0","4","1","2",0.321667,0.324492,0.620417,0.152987,320,5125,5445,5328.42857142857,5495,4094,6269,6852,6536,5992,5315,5035,5698,5793.28571428571,4794.5,5572.34013605442,-0.0913604766633565,5690.68708244722
"686","4",1,11,"0","5","1","1",0.345,0.347204,0.524583,0.171025,484,5214,5698,5218.42857142857,5445,5495,4094,6269,6852,6536,5992,5315,5629,5811.85714285714,5470,5481.19727891156,-0.0244590780809031,5790.30115987579
"687","4",1,11,"0","6","0","1",0.325,0.326383,0.545417,0.179729,1313,4316,5629,5438.42857142857,5698,5445,5495,4094,6269,6852,6536,5992,4669,5769.85714285714,5571.5,5398.05442176871,0.0490654205607477,5710.4070761615
"688","4",1,11,"0","0","0","1",0.3425,0.337746,0.692917,0.227612,922,3747,4669,5388.57142857143,5629,5698,5445,5495,4094,6269,6852,6536,5499,5640.28571428571,5663.5,5292.19727891156,0.138769889840881,5183.59685159007
"689","4",1,11,"0","1","1","2",0.380833,0.375621,0.623333,0.235067,449,5050,5499,4957.14285714286,4669,5629,5698,5445,5495,4094,6269,6852,5634,5328.42857142857,5149,5302.19727891156,0.318593111500292,5286.96737644722
"690","4",1,11,"0","2","1","2",0.374167,0.380667,0.685,0.082725,534,5100,5634,4701.71428571429,5499,4669,5629,5698,5445,5495,4094,6269,5146,5218.42857142857,5084,5343.47619047619,0.122826607114372,5370.33229301865
"691","4",1,11,"0","3","1","1",0.353333,0.364892,0.61375,0.103246,615,4531,5146,4222.85714285714,5634,5499,4669,5629,5698,5445,5495,4094,2425,5438.42857142857,5566.5,5559.57142857143,-0.376160234489497,5426.76337701865
"692","4",1,11,"1","4","0","1",0.34,0.350371,0.580417,0.0528708,955,1470,2425,3902.14285714286,5146,5634,5499,4669,5629,5698,5445,5495,3910,5388.57142857143,5390,5539.57142857143,0.0635122838944495,4104.2708321615
"693","4",1,11,"0","5","1","1",0.368333,0.378779,0.56875,0.148021,1603,2307,3910,3843.28571428571,2425,5146,5634,5499,4669,5629,5698,5445,2277,4957.14285714286,3785.5,5370,0.554637281910009,4337.00871330436
"694","4",1,11,"0","6","0","1",0.278333,0.248742,0.404583,0.376871,532,1745,2277,3604,3910,2425,5146,5634,5499,4669,5629,5698,2424,4701.71428571429,3167.5,5277.7619047619,0.313794313794314,3561.6337501615
"695","4",1,11,"0","0","0","1",0.245833,0.257583,0.468333,0.1505,309,2115,2424,3620.28571428571,2277,3910,2425,5146,5634,5499,4669,5629,5087,4222.85714285714,3093.5,5141.52380952381,0.595487653224374,3256.91630359007
"696","4",1,11,"0","1","1","1",0.313333,0.339004,0.535417,0.04665,337,4750,5087,4034.28571428571,2424,2277,3910,2425,5146,5634,5499,4669,3959,3902.14285714286,2350.5,5013.7619047619,0.480831013064896,4295.75272444722
"697","4",1,11,"0","2","1","2",0.291667,0.281558,0.786667,0.237562,123,3836,3959,4285.42857142857,5087,2424,2277,3910,2425,5146,5634,5499,5260,3843.28571428571,3755.5,5005.57142857143,0.0749227132205856,3887.56529273293
"698","4",1,11,"0","3","1","1",0.296667,0.289762,0.50625,0.210821,198,5062,5260,4701.71428571429,3959,5087,2424,2277,3910,2425,5146,5634,5323,3604,4523,4923.33333333333,0.297302094426695,4236.71968101865
"699","4",1,11,"0","4","1","1",0.28087,0.298422,0.555652,0.115522,243,5080,5323,5019.57142857143,5260,3959,5087,2424,2277,3910,2425,5146,5668,3620.28571428571,4609.5,4934.04761904762,-0.0221531286436067,4383.8110741615
"700","4",1,11,"0","5","1","1",0.298333,0.323867,0.649583,0.0584708,362,5306,5668,5183.42857142857,5323,5260,3959,5087,2424,2277,3910,2425,5191,4034.28571428571,5291.5,4934.42857142857,-1.19505154639175,4940.05297730436
"701","4",1,12,"0","6","0","2",0.298333,0.316904,0.806667,0.0597042,951,4240,5191,5561.57142857143,5668,5323,5260,3959,5087,2424,2277,3910,4649,4285.42857142857,5495.5,4919,-0.449616368286445,4805.64053244722
"702","4",1,12,"0","0","0","2",0.3475,0.359208,0.823333,0.124379,892,3757,4649,5628.57142857143,5191,5668,5323,5260,3959,5087,2424,2277,6234,4701.71428571429,5429.5,4854.95238095238,-1.27975406236276,4878.71588330436
"703","4",1,12,"0","1","1","1",0.4525,0.455796,0.7675,0.0827208,555,5679,6234,5636,4649,5191,5668,5323,5260,3959,5087,2424,6606,5019.57142857143,4920,4750.04761904762,-0.917904290429043,5702.30140930436
"704","4",1,12,"0","2","1","1",0.475833,0.469054,0.73375,0.174129,551,6055,6606,5541.71428571429,6234,4649,5191,5668,5323,5260,3959,5087,5729,5183.42857142857,5441.5,4748.38095238095,-0.225476705327305,5889.58735759008
"705","4",1,12,"0","3","1","1",0.438333,0.428012,0.485,0.324021,331,5398,5729,5597.57142857143,6606,6234,4649,5191,5668,5323,5260,3959,5375,5561.57142857143,6420,4868,-0.668603182621874,5817.3284301615
"706","4",1,12,"0","4","1","1",0.255833,0.258204,0.50875,0.174754,340,5035,5375,5394.57142857143,5729,6606,6234,4649,5191,5668,5323,5260,5008,5628.57142857143,6167.5,4879.14285714286,-0.0891634980988593,5567.51410873293
"707","4",1,12,"0","5","1","2",0.320833,0.321958,0.764167,0.1306,349,4659,5008,5242.57142857143,5375,5729,6606,6234,4649,5191,5668,5323,5582,5636,5552,4875.80952380952,-0.00976892729663723,5387.1413321615
"708","4",1,12,"0","6","0","2",0.381667,0.389508,0.91125,0.101379,1153,4429,5582,5084.71428571429,5008,5375,5729,6606,6234,4649,5191,5668,3228,5541.71428571429,5191.5,4842.95238095238,0.116443189837685,5538.02353959007
"709","4",1,12,"0","0","0","2",0.384167,0.390146,0.905417,0.157975,441,2787,3228,5026.14285714286,5582,5008,5375,5729,6606,6234,4649,5191,5170,5597.57142857143,5295,4840.71428571429,-0.0753226738586014,4616.05259730436
"710","4",1,12,"0","1","1","2",0.435833,0.435575,0.925,0.190308,329,4841,5170,5048.57142857143,3228,5582,5008,5375,5729,6606,6234,4649,5501,5394.57142857143,4405,4772.09523809524,0.305657130565713,5229.22810673293
"711","4",1,12,"0","2","1","2",0.353333,0.338363,0.596667,0.296037,282,5219,5501,5134.71428571429,5170,3228,5582,5008,5375,5729,6606,6234,5319,5242.57142857143,4199,4756.42857142857,0.170676932948348,5308.30165473293
"712","4",1,12,"0","3","1","2",0.2975,0.297338,0.538333,0.162937,310,5009,5319,5058.28571428571,5501,5170,3228,5582,5008,5375,5729,6606,5532,5084.71428571429,5335.5,4750.09523809524,0.167272176808962,5137.46285187579
